Date,Open,High,Low,Close,Adj Close,Volume
2020-02-17,1928.2453,1949.5199,1912.8194,1934.0475,1934.0475,2418059
2020-02-18,1940.1839,1961.5901,1924.6624,1946.022,1946.022,2255644
2020-02-19,1952.6244,1974.1679,1937.0034,1958.4999,1958.4999,2085803
2020-02-20,1965.7601,1987.4485,1950.034,1971.6751,1971.6751,1909541
2020-02-21,1979.7775,2001.6205,1963.9392,1985.7347,1985.7347,1727899
2020-02-24,1994.8522,2016.8616,1978.8934,2000.8548,2000.8548,1541952
2020-02-25,2011.1454,2033.3346,1995.0562,2017.197,2017.197,1352800
2020-02-26,2028.7995,2051.1835,2012.5691,2034.9042,2034.9042,1161561
2020-02-27,2047.9356,2070.5306,2031.5521,2054.0979,2054.0979,1030632
2020-02-28,2068.6496,2091.4732,2052.1004,2074.8742,2074.8742,1222646
2020-03-02,2091.01,2114.0803,2074.2819,2097.3019,2097.3019,1413342
2020-03-03,2115.055,2138.3906,2098.1345,2121.4192,2121.4192,1601594
2020-03-04,2140.79,2164.4096,2123.6637,2147.2317,2147.2317,1786287
2020-03-05,2168.1861,2192.1079,2150.8406,2174.7102,2174.7102,1966331
2020-03-06,2197.1778,2221.4195,2179.6004,2203.7892,2203.7892,2140659
2020-03-09,2227.6624,2252.2404,2209.8411,2234.3655,2234.3655,2308241
2020-03-10,2259.4985,2284.4278,2241.4225,2266.2974,2266.2974,2468086
2020-03-11,2292.5067,2317.8002,2274.1667,2299.4049,2299.4049,2619248
2020-03-12,2326.4695,2352.1377,2307.8577,2333.4699,2333.4699,2760834
2020-03-13,2361.133,2387.1836,2342.2439,2368.2377,2368.2377,2892006
2020-03-16,2396.2092,2422.6469,2377.0396,2403.4195,2403.4195,3011988
2020-03-17,2431.3797,2458.2054,2411.9287,2438.6958,2438.6958,3120070
2020-03-18,2466.2996,2493.5105,2446.5692,2473.7208,2473.7208,3215614
2020-03-19,2500.6036,2528.193,2480.5987,2508.1279,2508.1279,3298054
2020-03-20,2533.9124,2561.8693,2513.6411,2541.537,2541.537,3366903
2020-03-23,2565.8409,2594.15,2545.3141,2573.5615,2573.5615,3421754
2020-03-24,2596.0058,2624.6478,2575.2377,2603.8172,2603.8172,3462281
2020-03-25,2624.0356,2652.9869,2603.0433,2631.9314,2631.9314,3488246
2020-03-26,2649.5795,2678.8126,2628.3829,2657.5522,2657.5522,3499495
2020-03-27,2672.317,2701.8009,2650.9384,2680.358,2680.358,3495962
2020-03-30,2691.9663,2721.667,2670.4306,2700.0665,2700.0665,3477667
2020-03-31,2708.2933,2738.1742,2686.627,2716.4426,2716.4426,3444718
2020-04-01,2721.1178,2751.1402,2699.3489,2729.3057,2729.3057,3397310
2020-04-02,2730.3191,2760.443,2708.4766,2738.5347,2738.5347,3335724
2020-04-03,2735.8399,2766.0247,2713.9532,2744.0721,2744.0721,3260325
2020-04-06,2737.6875,2767.8926,2715.786,2745.9252,2745.9252,3171557
2020-04-07,2735.9335,2766.1193,2714.046,2744.166,2744.166,3069946
2020-04-08,2730.7116,2760.8398,2708.8659,2738.9284,2738.9284,2956092
2020-04-09,2722.2127,2752.2471,2700.435,2730.4039,2730.4039,2830670
2020-04-10,2710.6792,2740.5863,2688.9937,2718.8357,2718.8357,2694421
2020-04-13,2696.397,2726.1466,2674.8258,2704.5105,2704.5105,2548151
2020-04-14,2679.6872,2709.2525,2658.2497,2687.7505,2687.7505,2392725
2020-04-15,2660.8969,2690.2549,2639.6098,2668.9036,2668.9036,2229061
2020-04-16,2640.3893,2669.5209,2619.2661,2648.3343,2648.3343,2058129
2020-04-17,2618.5341,2647.4247,2597.5859,2626.4134,2626.4134,1880939
2020-04-20,2595.6991,2624.3377,2574.9335,2603.5096,2603.5096,1698538
2020-04-21,2572.241,2600.6208,2551.663,2579.9809,2579.9809,1512006
2020-04-22,2548.4981,2576.616,2528.1102,2556.1666,2556.1666,1322447
2020-04-23,2524.7843,2552.6405,2504.586,2532.3814,2532.3814,1130980
2020-04-24,2501.3827,2528.9807,2481.3716,2508.9094,2508.9094,1061261
2020-04-27,2478.5423,2505.8883,2458.714,2486.0003,2486.0003,1253140
2020-04-28,2456.4742,2483.5768,2436.8224,2463.8658,2463.8658,1443522
2020-04-29,2435.3497,2462.2192,2415.8669,2442.6778,2442.6778,1631281
2020-04-30,2415.299,2441.9472,2395.9766,2422.5667,2422.5667,1815307
2020-05-01,2396.4106,2422.8504,2377.2393,2403.6214,2403.6214,1994510
2020-05-04,2378.7322,2404.977,2359.7023,2385.8899,2385.8899,2167832
2020-05-05,2362.2713,2388.3345,2343.3731,2369.3794,2369.3794,2334247
2020-05-06,2346.9969,2372.8916,2328.221,2354.0591,2354.0591,2492771
2020-05-07,2332.8419,2358.5804,2314.1792,2339.8615,2339.8615,2642466
2020-05-08,2319.7054,2345.2989,2301.1477,2326.6854,2326.6854,2782447
2020-05-11,2307.4559,2332.9143,2288.9962,2314.3991,2314.3991,2911887
2020-05-12,2295.9351,2321.2663,2277.5676,2302.8436,2302.8436,3030019
2020-05-13,2284.9616,2310.1718,2266.6819,2291.8371,2291.8371,3136145
2020-05-14,2274.3355,2299.4285,2256.1408,2281.1791,2281.1791,3229637
2020-05-15,2263.8432,2288.8204,2245.7325,2270.6552,2270.6552,3309943
2020-05-18,2253.2625,2278.123,2235.2364,2260.0427,2260.0427,3376587
2020-05-19,2242.3682,2267.1085,2224.4293,2249.1156,2249.1156,3429176
2020-05-20,2230.9379,2255.5521,2213.0904,2237.6509,2237.6509,3467398
2020-05-21,2218.7577,2243.2375,2201.0077,2225.434,2225.434,3491026
2020-05-22,2205.6283,2229.9632,2187.9832,2212.265,2212.265,3499923
2020-05-25,2191.3702,2215.5479,2173.8393,2197.9641,2197.9641,3494034
2020-05-26,2175.8298,2199.836,2158.4232,2182.377,2182.377,3473395
2020-05-27,2158.8833,2182.7024,2141.6122,2165.3794,2165.3794,3438128
2020-05-28,2140.441,2164.0567,2123.3175,2146.8816,2146.8816,3388441
2020-05-29,2120.4506,2143.8457,2103.487,2126.8311,2126.8311,3324628
2020-06-01,2098.899,2122.0564,2082.1078,2105.2146,2105.2146,3247067
2020-06-02,2075.8131,2098.7158,2059.2066,2082.0593,2082.0593,3156216
2020-06-03,2051.2596,2073.8914,2034.8496,2057.4319,2057.4319,3052612
2020-06-04,2025.3435,2047.6893,2009.1407,2031.4378,2031.4378,2936869
2020-06-05,1998.2049,2020.2513,1982.2192,2004.2175,2004.2175,2809671
2020-06-08,1970.0159,1991.7513,1954.2558,1975.9438,1975.9438,2671770
2020-06-09,1940.9759,1962.3909,1925.4481,1946.8164,1946.8164,2523982
2020-06-10,1911.3059,1932.3935,1896.0154,1917.057,1917.057,2367181
2020-06-11,1881.2432,1901.9992,1866.1933,1886.9039,1886.9039,2202294
2020-06-12,1851.0357,1871.4584,1836.2274,1856.6055,1856.6055,2030296
2020-06-15,1820.9357,1841.0262,1806.3682,1826.4149,1826.4149,1852204
2020-06-16,1791.1945,1810.957,1776.865,1796.5843,1796.5843,1669073
2020-06-17,1762.0576,1781.4986,1747.9612,1767.3597,1767.3597,1481984
2020-06-18,1733.7596,1752.8883,1719.8895,1738.9765,1738.9765,1292045
2020-06-19,1706.5205,1725.3487,1692.8683,1711.6554,1711.6554,1100379
2020-06-22,1680.5428,1699.0844,1667.0984,1685.5996,1685.5996,1091880
2020-06-23,1656.0086,1674.2795,1642.7606,1660.9916,1660.9916,1283597
2020-06-24,1633.0782,1651.0962,1620.0136,1637.9922,1637.9922,1473636
2020-06-25,1611.8886,1629.6727,1598.9935,1616.7388,1616.7388,1660874
2020-06-26,1592.5531,1610.1239,1579.8126,1597.3451,1597.3451,1844204
2020-06-29,1575.161,1592.5399,1562.5597,1579.9007,1579.9007,2022540
2020-06-30,1559.778,1576.9872,1547.2998,1564.4715,1564.4715,2194830
2020-07-01,1546.4468,1563.5089,1534.0752,1551.1001,1551.1001,2360052
2020-07-02,1535.1874,1552.1252,1522.9059,1539.8068,1539.8068,2517231
2020-07-03,1525.998,1542.8345,1513.7901,1530.5898,1530.5898,2665437
2020-07-06,1518.8565,1535.6142,1506.7056,1523.4268,1523.4268,2803793
2020-07-07,1513.7205,1530.4216,1501.6108,1518.2754,1518.2754,2931481
2020-07-08,1510.5291,1527.1949,1498.4448,1515.0743,1515.0743,3047745
2020-07-09,1509.2032,1525.8544,1497.1295,1513.7444,1513.7444,3151899
2020-07-10,1509.6471,1526.3032,1497.5699,1514.1896,1514.1896,3243326
2020-07-13,1511.7493,1528.4286,1499.6553,1516.2982,1516.2982,3321485
2020-07-14,1515.3839,1532.1033,1503.2609,1519.9438,1519.9438,3385915
2020-07-15,1520.412,1537.1869,1508.2487,1524.987,1524.987,3436233
2020-07-16,1526.6831,1543.5271,1514.4696,1531.2769,1531.2769,3472143
2020-07-17,1534.0372,1550.9623,1521.7649,1538.6531,1538.6531,3493433
2020-07-20,1542.3069,1559.3233,1529.9684,1546.9477,1546.9477,3499975
2020-07-21,1551.32,1568.4358,1538.9094,1555.9879,1555.9879,3491732
2020-07-22,1560.9019,1578.1234,1548.4146,1565.5987,1565.5987,3468752
2020-07-23,1570.8789,1588.2105,1558.3119,1575.6057,1575.6057,3431172
2020-07-24,1581.0815,1598.5257,1568.4328,1585.839,1585.839,3379213
2020-07-27,1591.3476,1608.9051,1578.6169,1596.136,1596.136,3313182
2020-07-28,1601.5263,1619.1961,1588.7141,1606.3454,1606.3454,3233471
2020-07-29,1611.4811,1629.2607,1598.5892,1616.3301,1616.3301,3140551
2020-07-30,1621.0931,1638.9788,1608.1244,1625.971,1625.971,3034971
2020-07-31,1630.2645,1648.2514,1617.2224,1635.17,1635.17,2917356
2020-08-03,1638.9207,1657.0031,1625.8094,1643.8523,1643.8523,2788401
2020-08-04,1647.0126,1665.1843,1633.8365,1651.9685,1651.9685,2648869
2020-08-05,1654.518,1672.7725,1641.2819,1659.4965,1659.4965,2499585
2020-08-06,1661.4423,1679.7732,1648.1508,1666.4416,1666.4416,2341432
2020-08-07,1667.8187,1686.2199,1654.4761,1672.8372,1672.8372,2175345
2020-08-10,1673.7071,1692.1733,1660.3175,1678.7434,1678.7434,2002308
2020-08-11,1679.1934,1697.7201,1665.7599,1684.2461,1684.2461,1823342
2020-08-12,1684.3867,1702.9707,1670.9116,1689.4551,1689.4551,1639507
2020-08-13,1689.4172,1708.0567,1675.9018,1694.5007,1694.5007,1451890
2020-08-14,1694.4328,1713.1276,1680.8773,1699.5314,1699.5314,1261600
2020-08-17,1699.596,1718.3479,1685.9993,1704.7102,1704.7102,1069763
2020-08-18,1705.0804,1723.8927,1691.4397,1710.211,1710.211,1122485
2020-08-19,1711.0663,1729.9446,1697.3777,1716.2149,1716.2149,1314011
2020-08-20,1717.7377,1736.6897,1703.9958,1722.9064,1722.9064,1503679
2020-08-21,1725.2786,1744.3138,1711.4764,1730.47,1730.47,1690368
2020-08-24,1733.869,1752.9989,1719.998,1739.0862,1739.0862,1872974
2020-08-25,1743.682,1762.9202,1729.7325,1748.9288,1748.9288,2050417
2020-08-26,1754.8807,1774.2424,1740.8416,1760.1611,1760.1611,2221648
2020-08-27,1767.6151,1787.1174,1753.4742,1772.9339,1772.9339,2385653
2020-08-28,1782.0196,1801.6808,1767.7635,1787.3818,1787.3818,2541464
2020-08-31,1798.2104,1818.0503,1783.8248,1803.6213,1803.6213,2688158
2020-09-01,1816.2832,1836.3224,1801.753,1821.7485,1821.7485,2824868
2020-09-02,1836.3108,1856.571,1821.6203,1841.8363,1841.8363,2950785
2020-09-03,1858.3414,1878.8446,1843.4746,1863.9332,1863.9332,3065164
2020-09-04,1882.396,1903.1647,1867.3369,1888.0602,1888.0602,3167330
2020-09-07,1908.4675,1929.5238,1893.1998,1914.2101,1914.2101,3256678
2020-09-08,1936.5181,1957.8839,1921.0259,1942.3451,1942.3451,3332679
2020-09-09,1966.4784,1988.1747,1950.7465,1972.3956,1972.3956,3394884
2020-09-10,1998.2462,2020.293,1982.2602,2004.259,2004.259,3442925
2020-09-11,2031.6857,2054.1015,2015.4322,2037.7991,2037.7991,3476518
2020-09-14,2066.6273,2089.4286,2050.0943,2072.8458,2072.8458,3495464
2020-09-15,2102.868,2126.0691,2086.045,2109.1955,2109.1955,3499652
2020-09-16,2140.1724,2163.7851,2123.051,2146.6122,2146.6122,3489056
2020-09-17,2178.275,2202.3081,2160.8488,2184.8295,2184.8295,3463739
2020-09-18,2216.8828,2241.3419,2199.1477,2223.5534,2223.5534,3423851
2020-09-21,2255.6792,2280.5663,2237.6338,2262.4666,2262.4666,3369628
2020-09-22,2294.3292,2319.6428,2275.9746,2301.2329,2301.2329,3301390
2020-09-23,2332.4851,2358.2197,2313.8253,2339.5037,2339.5037,3219541
2020-09-24,2369.7934,2395.9395,2350.835,2376.9242,2376.9242,3124565
2020-09-25,2405.9021,2432.4466,2386.6549,2413.1415,2413.1415,3017024
2020-09-28,2440.4691,2467.3951,2420.9454,2447.8126,2447.8126,2897554
2020-09-29,2473.1706,2500.4573,2453.3852,2480.6124,2480.6124,2766861
2020-09-30,2503.7087,2531.3324,2483.679,2511.2424,2511.2424,2625719
2020-10-01,2531.8203,2559.7541,2511.5658,2539.4386,2539.4386,2474962
2020-10-02,2557.2835,2585.4983,2536.8252,2564.9784,2564.9784,2315481
2020-10-05,2579.924,2608.3885,2559.2846,2587.687,2587.687,2148221
2020-10-06,2599.6198,2628.3017,2578.8228,2607.4421,2607.4421,1974169
2020-10-07,2616.3046,2645.1705,2595.3741,2624.1771,2624.1771,1794356
2020-10-08,2629.9688,2658.9855,2608.929,2637.8824,2637.8824,1609845
2020-10-09,2640.6595,2669.7942,2619.5343,2648.6054,2648.6054,1421728
2020-10-12,2648.4784,2677.6993,2627.2905,2656.4477,2656.4477,1231116
2020-10-13,2653.5773,2682.8545,2632.3487,2661.562,2661.562,1039137
2020-10-14,2656.1536,2685.4592,2634.9044,2664.1461,2664.1461,1153072
2020-10-15,2656.4433,2685.7521,2635.1918,2664.4366,2664.4366,1344377
2020-10-16,2654.7133,2684.003,2633.4756,2662.7014,2662.7014,1533646
2020-10-19,2651.2537,2680.5053,2630.0437,2659.2314,2659.2314,1719758
2020-10-20,2646.3691,2675.5668,2625.1982,2654.3321,2654.3321,1901613
2020-10-21,2640.3702,2669.5017,2619.2472,2648.3151,2648.3151,2078136
2020-10-22,2633.5656,2662.622,2612.4971,2641.4901,2641.4901,2248283
2020-10-23,2626.2544,2655.2301,2605.2443,2634.1568,2634.1568,2411047
2020-10-26,2618.7188,2647.6114,2597.769,2626.5986,2626.5986,2565465
2020-10-27,2611.2184,2640.0282,2590.3286,2619.0756,2619.0756,2710625
2020-10-28,2603.9845,2632.7145,2583.1526,2611.8199,2611.8199,2845668
2020-10-29,2597.2159,2625.8712,2576.4381,2605.0309,2605.0309,2969796
2020-10-30,2591.0753,2619.6629,2570.3467,2598.8719,2598.8719,3082273
2020-11-02,2585.6869,2614.215,2565.0014,2593.4673,2593.4673,3182436
2020-11-03,2581.134,2609.6119,2560.485,2588.9007,2588.9007,3269691
2020-11-04,2577.4588,2605.8962,2556.8392,2585.2145,2585.2145,3343522
2020-11-05,2574.6614,2603.0679,2554.0641,2582.4087,2582.4087,3403493
2020-11-06,2572.7006,2601.0855,2552.119,2580.4419,2580.4419,3449250
2020-11-09,2571.4949,2599.8665,2550.923,2579.2326,2579.2326,3480521
2020-11-10,2570.9244,2599.2897,2550.357,2578.6604,2578.6604,3497121
2020-11-11,2570.8333,2599.1976,2550.2667,2578.569,2578.569,3498953
2020-11-12,2571.033,2599.3995,2550.4647,2578.7693,2578.7693,3486006
2020-11-13,2571.3061,2599.6756,2550.7356,2579.0432,2579.0432,3458355
2020-11-16,2571.4111,2599.7818,2550.8398,2579.1486,2579.1486,3416166
2020-11-17,2571.0878,2599.4549,2550.5191,2578.8243,2578.8243,3359687
2020-11-18,2570.0631,2598.4188,2549.5026,2577.7965,2577.7965,3289251
2020-11-19,2568.0578,2596.3914,2547.5133,2575.7851,2575.7851,3205277
2020-11-20,2564.7937,2593.0914,2544.2754,2572.5113,2572.5113,3108260
2020-11-23,2560.0011,2588.2459,2539.5211,2567.7043,2567.7043,2998775
2020-11-24,2553.4263,2581.5985,2532.9989,2561.1096,2561.1096,2877468
2020-11-25,2544.8391,2572.9165,2524.4803,2552.4965,2552.4965,2745057
2020-11-26,2534.0399,2561.9982,2513.7676,2541.6649,2541.6649,2602326
2020-11-27,2520.8666,2548.6795,2500.6996,2528.4519,2528.4519,2450118
2020-11-30,2505.1998,2532.8399,2485.1582,2512.738,2512.738,2289333
2020-12-01,2486.9676,2514.4066,2467.0719,2494.451,2494.451,2120924
2020-12-02,2466.1488,2493.358,2446.4196,2473.5695,2473.5695,1945884
2020-12-03,2442.7739,2469.7253,2423.2318,2450.1243,2450.1243,1765251
2020-12-04,2416.9261,2443.5923,2397.5907,2424.1987,2424.1987,1580092
2020-12-07,2388.7386,2415.0937,2369.6287,2395.9263,2395.9263,1391502
2020-12-08,2358.3919,2384.4123,2339.5247,2365.4883,2365.4883,1200597
2020-12-09,2326.1091,2351.7733,2307.5002,2333.1084,2333.1084,1008505
2020-12-10,2292.1498,2317.4393,2273.8126,2299.0469,2299.0469,1183636
2020-12-11,2256.8032,2281.7027,2238.7487,2263.5939,2263.5939,1374693
2020-12-14,2220.3807,2244.8784,2202.6177,2227.0619,2227.0619,1563533
2020-12-15,2183.2083,2207.2958,2165.7426,2189.7776,2189.7776,1749040
2020-12-16,2145.618,2169.2908,2128.4531,2152.0742,2152.0742,1930117
2020-12-17,2107.9412,2131.1983,2091.0776,2114.284,2114.284,2105693
2020-12-18,2070.5009,2093.345,2053.9369,2076.7311,2076.7311,2274730
2020-12-21,2033.6062,2056.0431,2017.3373,2039.7253,2039.7253,2436228
2020-12-22,1997.5461,2019.5852,1981.5658,2003.5568,2003.5568,2589231
2020-12-23,1962.5861,1984.2395,1946.8854,1968.4916,1968.4916,2732836
2020-12-24,1928.9639,1950.2463,1913.5322,1934.7682,1934.7682,2866192
2020-12-25,1896.8877,1917.8162,1881.7126,1902.5955,1902.5955,2988511
2020-12-28,1866.5342,1887.1279,1851.6019,1872.1506,1872.1506,3099069
2020-12-29,1838.0483,1858.3276,1823.3439,1843.579,1843.579,3197213
2020-12-30,1811.5426,1831.5295,1797.0503,1816.9936,1816.9936,3282363
2020-12-31,1787.0985,1806.8158,1772.8017,1792.476,1792.476,3354013
2021-01-01,1764.7668,1784.2376,1750.6486,1770.077,1770.077,3411742
2021-01-04,1744.5689,1763.8169,1730.6123,1749.8183,1749.8183,3455207
2021-01-05,1726.4987,1745.5473,1712.6867,1731.6937,1731.6937,3484151
2021-01-06,1710.524,1729.3964,1696.8398,1715.671,1715.671,3498403
2021-01-07,1696.5885,1715.3072,1683.0158,1701.6936,1701.6936,3497879
2021-01-08,1684.6135,1703.2,1671.1366,1689.6825,1689.6825,3482583
2021-01-11,1674.4996,1692.9745,1661.1036,1679.5382,1679.5382,3452603
2021-01-12,1666.1293,1684.5119,1652.8003,1671.1427,1671.1427,3408118
2021-01-13,1659.3684,1677.6763,1646.0934,1664.3614,1664.3614,3349391
2021-01-14,1654.0684,1672.3179,1640.8359,1659.0455,1659.0455,3276769
2021-01-15,1650.0691,1668.2744,1636.8685,1655.0342,1655.0342,3190682
2021-01-18,1647.2005,1665.3742,1634.0229,1652.1569,1652.1569,3091639
2021-01-19,1645.2859,1663.4385,1632.1236,1650.2366,1650.2366,2980225
2021-01-20,1644.1446,1662.2846,1630.9914,1649.0918,1649.0918,2857099
2021-01-21,1643.595,1661.729,1630.4463,1648.5406,1648.5406,2722990
2021-01-22,1643.458,1661.5905,1630.3104,1648.4033,1648.4033,2578691
2021-01-25,1643.5602,1661.6938,1630.4117,1648.5057,1648.5057,2425056
2021-01-26,1643.7373,1661.8728,1630.5874,1648.6833,1648.6833,2262992
2021-01-27,1643.8378,1661.9744,1630.6871,1648.7842,1648.7842,2093458
2021-01-28,1643.7263,1661.8617,1630.5765,1648.6723,1648.6723,1917458
2021-01-29,1643.2864,1661.4169,1630.1401,1648.231,1648.231,1736031
2021-02-01,1642.4236,1660.5446,1629.2842,1647.3657,1647.3657,1550252
2021-02-02,1641.0677,1659.1738,1627.9392,1646.0058,1646.0058,1361218
2021-02-03,1639.1746,1657.2598,1626.0612,1644.107,1644.107,1170047
2021-02-04,1636.7271,1654.7853,1623.6333,1641.6521,1641.6521,1022128
2021-02-05,1633.7357,1651.7609,1620.6658,1638.6517,1638.6517,1214173
2021-02-08,1630.2381,1648.2247,1617.1962,1635.1436,1635.1436,1404951
2021-02-09,1626.2984,1644.2415,1613.288,1631.192,1631.192,1593335
2021-02-10,1622.0054,1639.9011,1609.0293,1626.886,1626.886,1778209
2021-02-11,1617.4701,1635.3158,1604.5303,1622.3371,1622.3371,1958481
2021-02-12,1612.8235,1630.618,1599.921,1617.6766,1617.6766,2133084
2021-02-15,1608.2131,1625.9567,1595.3474,1613.0523,1613.0523,2300986
2021-02-16,1603.7994,1621.4943,1590.9691,1608.6253,1608.6253,2461193
2021-02-17,1599.7529,1617.4031,1586.9549,1604.5666,1604.5666,2612759
2021-02-18,1596.2498,1613.8614,1583.4798,1601.053,1601.053,2754786
2021-02-19,1593.4693,1611.0503,1580.7216,1598.2641,1598.2641,2886435
2021-02-22,1591.5899,1609.15,1578.8571,1596.379,1596.379,3006928
2021-02-23,1590.786,1608.3373,1578.0597,1595.5727,1595.5727,3115551
2021-02-24,1591.2259,1608.7821,1578.4961,1596.014,1596.014,3211661
2021-02-25,1593.0686,1610.6451,1580.324,1597.8622,1597.8622,3294692
2021-02-26,1596.4616,1614.0756,1583.69,1601.2654,1601.2654,3364151
2021-03-01,1601.5394,1619.2093,1588.7271,1606.3585,1606.3585,3419628
2021-03-02,1608.4209,1626.1668,1595.5535,1613.2607,1613.2607,3460795
2021-03-03,1617.2086,1635.0515,1604.271,1622.0749,1622.0749,3487408
2021-03-04,1627.9867,1645.9485,1614.9628,1632.8854,1632.8854,3499310
2021-03-05,1640.8198,1658.9231,1627.6933,1645.7571,1645.7571,3496431
2021-03-08,1655.7517,1674.0197,1642.5057,1660.7339,1660.7339,3478786
2021-03-09,1672.8041,1691.2603,1659.4216,1677.8376,1677.8376,3446482
2021-03-10,1691.9755,1710.6432,1678.4397,1697.0667,1697.0667,3399709
2021-03-11,1713.2402,1732.1425,1699.5342,1718.3953,1718.3953,3338743
2021-03-12,1736.5471,1755.7066,1722.6547,1741.7724,1741.7724,3263945
2021-03-15,1761.8191,1781.2575,1747.7246,1767.1205,1767.1205,3175758
2021-03-16,1788.9526,1808.6903,1774.6409,1794.3356,1794.3356,3074703
2021-03-17,1817.8168,1837.8729,1803.2742,1823.2866,1823.2866,2961377
2021-03-18,1848.2544,1868.6463,1833.4683,1853.8158,1853.8158,2836452
2021-03-19,1880.082,1900.8252,1865.0414,1885.7393,1885.7393,2700665
2021-03-22,1913.0917,1934.1991,1897.787,1918.8483,1918.8483,2554820
2021-03-23,1947.0527,1968.5348,1931.4763,1952.9115,1952.9115,2399780
2021-03-24,1981.7143,2003.5788,1965.8606,1987.6774,1987.6774,2236461
2021-03-25,2016.8096,2039.0612,2000.6751,2022.8782,2022.8782,2065829
2021-03-26,2052.0594,2074.7,2035.6429,2058.2341,2058.2341,1888893
2021-03-29,2087.1779,2110.206,2070.4805,2093.4583,2093.4583,1706701
2021-03-30,2121.8782,2145.289,2104.9031,2128.2629,2128.2629,1520328
2021-03-31,2155.8781,2179.6641,2138.6311,2162.3652,2162.3652,1330879
2021-04-01,2188.9074,2213.0579,2171.3962,2195.4939,2195.4939,1139472
2021-04-02,2220.7142,2245.2156,2202.9485,2227.3964,2227.3964,1052758
2021-04-05,2251.0711,2275.9074,2233.0625,2257.8446,2257.8446,1244677
2021-04-06,2279.7815,2304.9346,2261.5433,2286.6415,2286.6415,1435149
2021-04-07,2306.6851,2332.1349,2288.2316,2313.6259,2313.6259,1623048
2021-04-08,2331.6615,2357.387,2313.0082,2338.6775,2338.6775,1807262
2021-04-09,2354.6342,2380.6132,2335.7972,2361.7194,2361.7194,1986701
2021-04-12,2375.5721,2401.782,2356.5675,2382.7202,2382.7202,2160305
2021-04-13,2394.4896,2420.9083,2375.3337,2401.6947,2401.6947,2327047
2021-04-14,2411.4464,2438.0521,2392.1548,2418.7025,2418.7025,2485940
2021-04-15,2426.5444,2453.3167,2407.1321,2433.8459,2433.8459,2636044
2021-04-16,2439.9245,2466.8445,2420.4051,2447.2663,2447.2663,2776473
2021-04-19,2451.7619,2478.8124,2432.1478,2459.1393,2459.1393,2906396
2021-04-20,2462.2601,2489.4265,2442.562,2469.6691,2469.6691,3025043
2021-04-21,2471.6451,2498.915,2451.8719,2479.0823,2479.0823,3131714
2021-04-22,2480.1583,2507.5221,2460.317,2487.6212,2487.6212,3225777
2021-04-23,2488.0498,2515.5007,2468.1454,2495.5365,2495.5365,3306677
2021-04-26,2495.5717,2523.1055,2475.6071,2503.0809,2503.0809,3373934
